"store","dept","date","actual_sales","lag_1_week","lag_4_weeks","rolling_4_week","rolling_12_week","feature_is_holiday","temperature","fuel_price","cpi","unemployment","store_type","store_size","week","month","year"
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,43076.8633333333,FALSE,27.28,2.55,189.5340998,9.014,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,42706.535,FALSE,39.1,2.514,214.6664878,6.299,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,42336.2066666667,FALSE,43.06,2.514,214.8506185,6.415,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41965.8783333333,FALSE,58.22,2.915,126.5262857,9.765,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,48.3,2.514,214.6198868,7.368,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,54.83,2.915,126.5262857,13.975,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,35.7,2.654,126.5262857,8.316,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,31.27,2.745,182.0347816,8.992,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,27.54,2.909,131.637,8.35,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,21.13,2.55,189.5340998,7.039,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,25.06,2.654,126.5262857,6.548,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,39.75,2.514,210.9451605,8.324,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,31.96,2.747,135.4657781,8.283,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,26.7,2.747,131.637,5.892,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,31.05,2.909,131.637,8.326,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,24.16,2.745,204.4321004,8.187,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,22.62,2.747,131.637,8.488,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,32.44,2.909,135.4657781,8.237,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,54.83,2.915,126.5262857,13.975,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,31.96,2.747,131.637,10.064,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,39.75,2.514,210.9451605,8.324,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,30.91,2.747,131.637,9.202,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,28.57,2.909,131.637,8.35,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,31.27,2.745,182.0347816,8.992,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,35.7,2.654,126.5262857,8.119,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,48.77,2.514,203.2479796,9.521,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,58.22,2.915,126.5262857,9.765,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,24.13,2.55,189.5340998,7.541,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,27.84,2.747,131.637,5.892,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,43.96,2.514,210.0451024,8.554,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,54.83,2.915,126.5262857,13.975,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,45.66,2.514,210.0451024,8.554,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,45.66,2.472,210.0451024,8.554,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,32.44,2.745,135.4657781,9.262,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,38.36,2.54,126.5262857,9.521,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,62.16,2.915,126.5262857,10.115,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,29.16,2.55,189.5340998,9.014,"A",151315,7,2,2010
1,1,2010-02-19,41595.55,41595.55,41595.55,41595.55,41595.55,FALSE,39.75,2.514,210.9451605,8.324,"A",151315,7,2,2010
1,1,2010-02-26,19403.54,41595.55,41595.55,36047.5475,39746.2158333333,FALSE,32.32,2.754,204.4630869,8.187,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,41595.55,30499.545,37896.8816666667,FALSE,34.89,2.754,182.0774691,8.992,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,41595.55,24951.5425,36047.5475,FALSE,29.87,2.91,131.686,8.35,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,41595.55,19403.54,34198.2133333333,FALSE,18.12,2.586,189.6018023,7.039,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,32348.8791666667,FALSE,50.23,2.825,126.5522857,13.975,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,30499.545,FALSE,52.79,2.561,214.6475127,7.368,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,28650.2108333333,FALSE,52.77,2.825,126.5522857,9.765,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,26800.8766666667,FALSE,43.83,2.561,214.8780453,6.415,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,24951.5425,FALSE,37.91,2.561,214.6940735,6.299,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,23102.2083333333,FALSE,24.91,2.586,189.6018023,9.014,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,21252.8741666667,FALSE,47.1,2.561,212.845337,7.259,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,46.7,2.561,211.8771468,6.566,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,46.63,2.561,211.3196429,8.106,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,46.1,2.561,210.9759573,8.324,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,52.05,2.561,214.6475127,7.368,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,41.36,2.59,126.5522857,8.623,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,15.64,2.667,126.5522857,6.548,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,35.42,2.753,131.686,9.202,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,30.33,2.91,131.686,8.35,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,34.89,2.754,182.0774691,8.992,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,29.98,2.667,126.5522857,8.119,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,48.77,2.561,203.2798724,9.521,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,52.77,2.825,126.5522857,9.765,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,21.84,2.586,189.6018023,7.541,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,33.32,2.753,131.686,5.892,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,49.79,2.561,210.0771885,8.554,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,50.23,2.825,126.5522857,13.975,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,50.87,2.561,210.0771885,8.554,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,50.87,2.52,210.0771885,8.554,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,36,2.754,135.5195191,9.262,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,37.28,2.59,126.5522857,9.521,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,56.5,2.825,126.5522857,10.115,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,29.98,2.667,126.5522857,8.316,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,45.31,2.561,210.9759573,8.324,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,35.98,2.753,135.5195191,8.283,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,32.68,2.753,131.686,5.892,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,33.98,2.91,131.686,8.326,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,29.16,2.754,204.4630869,8.187,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,27.32,2.753,131.686,8.488,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,36,2.91,135.5195191,8.237,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,50.23,2.825,126.5522857,13.975,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,35.98,2.753,131.686,10.064,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,45.31,2.561,210.9759573,8.324,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,45.31,2.561,210.9759573,8.324,"A",151315,8,2,2010
1,1,2010-02-26,19403.54,19403.54,19403.54,19403.54,19403.54,FALSE,26.64,2.586,189.6018023,9.014,"A",151315,8,2,2010
1,1,2010-03-05,21827.9,19403.54,19403.54,20009.63,19605.57,FALSE,49.63,2.625,212.8745193,7.259,"A",151315,9,3,2010
1,1,2010-03-05,21827.9,21827.9,19403.54,20615.72,19807.6,FALSE,40.65,2.681,126.5782857,8.316,"A",151315,9,3,2010
1,1,2010-03-05,21827.9,21827.9,19403.54,21221.81,20009.63,FALSE,53.77,2.987,126.5782857,13.975,"A",151315,9,3,2010
1,1,2010-03-05,21827.9,21827.9,19403.54,21827.9,20211.66,FALSE,53.96,2.625,214.6751386,7.368,"A",151315,9,3,2010
1,1,2010-03-05,21827.9,21827.9,21827.9,21827.9,20413.69,FALSE,55.92,2.877,126.5782857,9.765,"A",151315,9,3,2010
1,1,2010-03-05,21827.9,21827.9,21827.9,21827.9,20615.72,FALSE,48.43,2.625,214.9054721,6.415,"A",151315,9,3,2010
1,1,2010-03-05,21827.9,21827.9,21827.9,21827.9,20817.75,FALSE,45.64,2.625,214.7216592,6.299,"A",151315,9,3,2010
1,1,2010-03-05,21827.9,21827.9,21827.9,21827.9,21019.78,FALSE,35.86,2.62,189.6695049,9.014,"A",151315,9,3,2010
1,1,2010-03-05,21827.9,21827.9,21827.9,21827.9,21221.81,FALSE,48.89,2.625,211.9071653,6.566,"A",151315,9,3,2010
1,1,2010-03-05,21827.9,21827.9,21827.9,21827.9,21423.84,FALSE,43.49,2.654,126.5782857,8.623,"A",151315,9,3,2010
1,1,2010-03-05,21827.9,21827.9,21827.9,21827.9,21625.87,FALSE,53.04,2.625,214.6751386,7.368,"A",151315,9,3,2010
